Sample 67: No. iterations = 512, Error = 0.0960965
Sample 68: No. iterations = 512, Error = 0.0256506
Sample 69: No. iterations = 512, Error = 0.0282594
Sample 70: No. iterations = 512, Error = 0.0305367
Sample 71: No. iterations = 512, Error = 0.0360574
Sample 72: No. iterations = 512, Error = 0.0281049
Sample 73: No. iterations = 512, Error = 0.0377036
Sample 74: No. iterations = 512, Error = 0.280782
Sample 75: No. iterations = 512, Error = 0.04503
Sample 76: No. iterations = 512, Error = 0.0214439
Sample 77: No. iterations = 512, Error = 0.0255237
Sample 78: No. iterations = 512, Error = 0.0412887
Sample 79: No. iterations = 512, Error = 0.0291124
Sample 80: No. iterations = 512, Error = 0.0307286
Sample 81: No. iterations = 512, Error = 0.0304272
Sample 82: No. iterations = 512, Error = 0.0151656
Sample 83: No. iterations = 512, Error = 0.0215356
Sample 84: No. iterations = 512, Error = 0.0381667
Sample 85: No. iterations = 512, Error = 0.0373028
Sample 86: No. iterations = 512, Error = 0.0337221
Sample 87: No. iterations = 512, Error = 0.0392063
Sample 88: No. iterations = 512, Error = 0.0213514
Sample 89: No. iterations = 512, Error = 0.0206156
Sample 90: No. iterations = 512, Error = 0.492763
Sample 91: No. iterations = 512, Error = 0.0145426
Sample 92: No. iterations = 512, Error = 0.0112464
Sample 93: No. iterations = 512, Error = 0.0210429
Sample 94: No. iterations = 512, Error = 0.0122861
Sample 95: No. iterations = 512, Error = 0.0120433
Sample 96: No. iterations = 512, Error = 0.0289768
Sample 97: No. iterations = 512, Error = 0.0254868
Sample 98: No. iterations = 512, Error = 0.0446828
Sample 99: No. iterations = 512, Error = 0.0263152
Sample 0: No. iterations = 512, Error = 0.0202462
Sample 1: No. iterations = 512, Error = 0.0213011
Sample 2: No. iterations = 512, Error = 0.0206404
Sample 3: No. iterations = 512, Error = 0.0246676
Sample 4: No. iterations = 512, Error = 0.0183907
Sample 5: No. iterations = 512, Error = 0.0356205
Sample 6: No. iterations = 512, Error = 0.0178679
Sample 7: No. iterations = 512, Error = 0.0215062
Sample 8: No. iterations = 512, Error = 0.023183
Sample 9: No. iterations = 512, Error = 0.0125633
Sample 10: No. iterations = 512, Error = 0.023952
Sample 11: No. iterations = 512, Error = 0.0185824
Sample 12: No. iterations = 512, Error = 0.0717083
Sample 13: No. iterations = 512, Error = 0.0125225
Sample 14: No. iterations = 512, Error = 0.0262834
Sample 15: No. iterations = 512, Error = 0.0336036
Sample 16: No. iterations = 512, Error = 0.0162952
Sample 17: No. iterations = 512, Error = 0.0196417
Sample 18: No. iterations = 512, Error = 0.021668
Sample 19: No. iterations = 512, Error = 0.0422878
Sample 20: No. iterations = 512, Error = 0.0155882
Sample 21: No. iterations = 512, Error = 0.026595
Sample 22: No. iterations = 512, Error = 0.0179024
Sample 23: No. iterations = 512, Error = 0.012341
Sample 24: No. iterations = 512, Error = 0.0101053
Sample 25: No. iterations = 512, Error = 0.0271977
Sample 26: No. iterations = 512, Error = 0.0157817
Sample 27: No. iterations = 512, Error = 0.0162111
Sample 28: No. iterations = 512, Error = 0.0122024
Sample 29: No. iterations = 512, Error = 0.0211801
Sample 30: No. iterations = 512, Error = 0.0226748
Sample 31: No. iterations = 512, Error = 0.0180987
Sample 32: No. iterations = 512, Error = 0.0169467
Sample 33: No. iterations = 512, Error = 0.0146981
Sample 34: No. iterations = 512, Error = 0.0145173
Sample 35: No. iterations = 512, Error = 0.0295525
Sample 36: No. iterations = 512, Error = 0.0226054
Sample 37: No. iterations = 512, Error = 0.0162866
Sample 38: No. iterations = 512, Error = 0.0118625
Sample 39: No. iterations = 512, Error = 0.0163873
Sample 40: No. iterations = 512, Error = 0.0117189
Sample 41: No. iterations = 512, Error = 0.0155235
Sample 42: No. iterations = 512, Error = 0.0151022
Sample 43: No. iterations = 512, Error = 0.015842
Sample 44: No. iterations = 512, Error = 0.00888211
Sample 45: No. iterations = 512, Error = 0.00743544
Sample 46: No. iterations = 512, Error = 0.0129451
Sample 47: No. iterations = 512, Error = 0.0151358
Sample 48: No. iterations = 512, Error = 0.0298859
Sample 49: No. iterations = 512, Error = 0.0164866
Sample 50: No. iterations = 512, Error = 0.0115595
Sample 51: No. iterations = 512, Error = 0.0149058
Sample 52: No. iterations = 512, Error = 0.0188794
Sample 53: No. iterations = 512, Error = 0.0140857
Sample 54: No. iterations = 512, Error = 0.0184034
Sample 55: No. iterations = 512, Error = 0.0119036
Sample 56: No. iterations = 512, Error = 0.0161746
Sample 57: No. iterations = 512, Error = 0.0077729
Sample 58: No. iterations = 512, Error = 0.0174541
Sample 59: No. iterations = 512, Error = 0.00881145
Sample 60: No. iterations = 512, Error = 0.0158464
Sample 61: No. iterations = 512, Error = 0.0107111
Sample 62: No. iterations = 512, Error = 0.0072338
Sample 63: No. iterations = 512, Error = 0.010821
Sample 64: No. iterations = 512, Error = 0.0170327
Sample 65: No. iterations = 512, Error = 0.0123909
Sample 66: No. iterations = 512, Error = 0.0080092
Sample 67: No. iterations = 512, Error = 0.0252675
Sample 68: No. iterations = 512, Error = 0.0152478
Sample 69: No. iterations = 512, Error = 0.0148552
Sample 70: No. iterations = 512, Error = 0.0118535
Sample 71: No. iterations = 512, Error = 0.0130062
Sample 72: No. iterations = 512, Error = 0.0109259
Sample 73: No. iterations = 512, Error = 0.0128895
Sample 74: No. iterations = 512, Error = 0.0170365
Sample 75: No. iterations = 512, Error = 0.0199676
Sample 76: No. iterations = 512, Error = 0.00936164
Sample 77: No. iterations = 512, Error = 0.0132755
Sample 78: No. iterations = 512, Error = 0.0184345
Sample 79: No. iterations = 512, Error = 0.0132191
Sample 80: No. iterations = 512, Error = 0.0151162
Sample 81: No. iterations = 512, Error = 0.0137523
Sample 82: No. iterations = 512, Error = 0.00945852
Sample 83: No. iterations = 512, Error = 0.0121972
Sample 84: No. iterations = 512, Error = 0.0150624
Sample 85: No. iterations = 512, Error = 0.0134744
Sample 86: No. iterations = 512, Error = 0.0164142
Sample 87: No. iterations = 512, Error = 0.0156411
Sample 88: No. iterations = 512, Error = 0.00886224
Sample 89: No. iterations = 512, Error = 0.00829918
Sample 90: No. iterations = 512, Error = 0.436557
Sample 91: No. iterations = 512, Error = 0.00589632
Sample 92: No. iterations = 512, Error = 0.00511845
Sample 93: No. iterations = 512, Error = 0.0120119
Sample 94: No. iterations = 512, Error = 0.00459197
Sample 95: No. iterations = 512, Error = 0.00430786
Sample 96: No. iterations = 512, Error = 0.0193405
Sample 97: No. iterations = 512, Error = 0.0134996
Sample 98: No. iterations = 512, Error = 0.0114309
Sample 99: No. iterations = 512, Error = 0.0140652
Sample 0: No. iterations = 512, Error = 0.00982384
Sample 1: No. iterations = 512, Error = 0.00912134
Sample 2: No. iterations = 512, Error = 0.00855445
Sample 3: No. iterations = 512, Error = 0.0103836
Sample 4: No. iterations = 512, Error = 0.00856533
Sample 5: No. iterations = 512, Error = 0.0141572
Sample 6: No. iterations = 512, Error = 0.00944908
Sample 7: No. iterations = 512, Error = 0.0161565
Sample 8: No. iterations = 512, Error = 0.0117938
Sample 9: No. iterations = 512, Error = 0.00495097
Sample 10: No. iterations = 512, Error = 0.0148163
Sample 11: No. iterations = 512, Error = 0.00690426
Sample 12: No. iterations = 512, Error = 0.0171464
Sample 13: No. iterations = 512, Error = 0.00700101
Sample 14: No. iterations = 512, Error = 0.0148851
Sample 15: No. iterations = 512, Error = 0.0109842
Sample 16: No. iterations = 512, Error = 0.00832986
Sample 17: No. iterations = 512, Error = 0.0127297
Sample 18: No. iterations = 512, Error = 0.0107016
Sample 19: No. iterations = 512, Error = 0.0211847
Sample 20: No. iterations = 512, Error = 0.0075226
Sample 21: No. iterations = 512, Error = 0.0140561
Sample 22: No. iterations = 512, Error = 0.00737368
Sample 23: No. iterations = 512, Error = 0.00716697
Sample 24: No. iterations = 512, Error = 0.0074316
Sample 25: No. iterations = 512, Error = 0.0151484
Sample 26: No. iterations = 512, Error = 0.0114388
Sample 27: No. iterations = 512, Error = 0.00843717
Sample 28: No. iterations = 512, Error = 0.00742543
Sample 29: No. iterations = 512, Error = 0.00919055
Sample 30: No. iterations = 512, Error = 0.0103935
Sample 31: No. iterations = 512, Error = 0.00834412
Sample 32: No. iterations = 512, Error = 0.00851916
Sample 33: No. iterations = 512, Error = 0.0077051
Sample 34: No. iterations = 512, Error = 0.00691642
Sample 35: No. iterations = 512, Error = 0.013204
Sample 36: No. iterations = 512, Error = 0.0134608
Sample 37: No. iterations = 512, Error = 0.00788347
Sample 38: No. iterations = 512, Error = 0.00680318
Sample 39: No. iterations = 512, Error = 0.00868691
Sample 40: No. iterations = 512, Error = 0.00665668
Sample 41: No. iterations = 512, Error = 0.00904281
Sample 42: No. iterations = 512, Error = 0.00810042
Sample 43: No. iterations = 512, Error = 0.0111001
Sample 44: No. iterations = 512, Error = 0.00483303
Sample 45: No. iterations = 512, Error = 0.00467694
Sample 46: No. iterations = 512, Error = 0.00966973
Sample 47: No. iterations = 512, Error = 0.00906412
Sample 48: No. iterations = 512, Error = 0.0162892
Sample 49: No. iterations = 512, Error = 0.00897739
Sample 50: No. iterations = 512, Error = 0.00522364
Sample 51: No. iterations = 512, Error = 0.00709419
Sample 52: No. iterations = 512, Error = 0.00789094
Sample 53: No. iterations = 512, Error = 0.00758643
Sample 54: No. iterations = 512, Error = 0.00855111
Sample 55: No. iterations = 512, Error = 0.00651476
Sample 56: No. iterations = 512, Error = 0.00940863
Sample 57: No. iterations = 512, Error = 0.00281235
Sample 58: No. iterations = 512, Error = 0.00779534
Sample 59: No. iterations = 512, Error = 0.00436015
Sample 60: No. iterations = 512, Error = 0.00763596
Sample 61: No. iterations = 512, Error = 0.00605222
Sample 62: No. iterations = 512, Error = 0.0027211
Sample 63: No. iterations = 512, Error = 0.00582154
Sample 64: No. iterations = 512, Error = 0.00792115
Sample 65: No. iterations = 512, Error = 0.00762561
Sample 66: No. iterations = 512, Error = 0.00345553
Sample 67: No. iterations = 512, Error = 0.0110178
Sample 68: No. iterations = 512, Error = 0.00891547
Sample 69: No. iterations = 512, Error = 0.00859034
Sample 70: No. iterations = 512, Error = 0.00647692
Sample 71: No. iterations = 512, Error = 0.00808092
Sample 72: No. iterations = 512, Error = 0.00593855
Sample 73: No. iterations = 512, Error = 0.00644996
Sample 74: No. iterations = 512, Error = 0.00928317
Sample 75: No. iterations = 512, Error = 0.0109285
Sample 76: No. iterations = 512, Error = 0.00480964
Sample 77: No. iterations = 512, Error = 0.00924661
Sample 78: No. iterations = 512, Error = 0.0118568
Sample 79: No. iterations = 512, Error = 0.0105364
Sample 80: No. iterations = 512, Error = 0.00803496
Sample 81: No. iterations = 512, Error = 0.00720807
Sample 82: No. iterations = 512, Error = 0.0058008
Sample 83: No. iterations = 512, Error = 0.00824071
Sample 84: No. iterations = 512, Error = 0.00808268
Sample 85: No. iterations = 512, Error = 0.00647808
Sample 86: No. iterations = 512, Error = 0.0101313
Sample 87: No. iterations = 512, Error = 0.00832386
Sample 88: No. iterations = 512, Error = 0.0055398
Sample 89: No. iterations = 512, Error = 0.00386512
Sample 90: No. iterations = 512, Error = 0.0227102
Sample 91: No. iterations = 512, Error = 0.00632698
Sample 92: No. iterations = 512, Error = 0.00308115
Sample 93: No. iterations = 512, Error = 0.00987526
Sample 94: No. iterations = 512, Error = 0.00373729
Sample 95: No. iterations = 512, Error = 0.00301403
Sample 96: No. iterations = 512, Error = 0.0159091
Sample 97: No. iterations = 512, Error = 0.0109148
Sample 98: No. iterations = 512, Error = 0.00682694
Sample 99: No. iterations = 512, Error = 0.0108741
Sample 0: No. iterations = 512, Error = 0.00657325
Sample 1: No. iterations = 512, Error = 0.00579332
Sample 2: No. iterations = 512, Error = 0.00536872
Sample 3: No. iterations = 512, Error = 0.0055288
Sample 4: No. iterations = 512, Error = 0.00479052
Sample 5: No. iterations = 512, Error = 0.00792884
Sample 6: No. iterations = 512, Error = 0.00646824
Sample 7: No. iterations = 512, Error = 0.0103857
Sample 8: No. iterations = 512, Error = 0.00613549
Sample 9: No. iterations = 512, Error = 0.00323967
Sample 10: No. iterations = 512, Error = 0.0105129
Sample 11: No. iterations = 512, Error = 0.00358292
Sample 12: No. iterations = 512, Error = 0.0116647
Sample 13: No. iterations = 512, Error = 0.00649157
Sample 14: No. iterations = 512, Error = 0.00991457
Sample 15: No. iterations = 512, Error = 0.00649272
Sample 16: No. iterations = 512, Error = 0.00495376
Sample 17: No. iterations = 512, Error = 0.0100024
Sample 18: No. iterations = 512, Error = 0.0055976
Sample 19: No. iterations = 512, Error = 0.0135519
Sample 20: No. iterations = 512, Error = 0.00508989
Sample 21: No. iterations = 512, Error = 0.0086854
Sample 22: No. iterations = 512, Error = 0.00469433
Sample 23: No. iterations = 512, Error = 0.00536068
Sample 24: No. iterations = 512, Error = 0.00601901
Sample 25: No. iterations = 512, Error = 0.00993331
Sample 26: No. iterations = 512, Error = 0.00836606
Sample 27: No. iterations = 512, Error = 0.00430655
Sample 28: No. iterations = 512, Error = 0.00482528
Sample 29: No. iterations = 512, Error = 0.00546682
Sample 30: No. iterations = 512, Error = 0.00687614
Sample 31: No. iterations = 512, Error = 0.00504907
Sample 32: No. iterations = 512, Error = 0.00478946
Sample 33: No. iterations = 512, Error = 0.0046752
Sample 34: No. iterations = 512, Error = 0.00385633
Sample 35: No. iterations = 512, Error = 0.00876755
Sample 36: No. iterations = 512, Error = 0.00836054
Sample 37: No. iterations = 512, Error = 0.00459305
Sample 38: No. iterations = 512, Error = 0.00465041
Sample 39: No. iterations = 512, Error = 0.00618633
Sample 40: No. iterations = 512, Error = 0.00430136
Sample 41: No. iterations = 512, Error = 0.00696353
Sample 42: No. iterations = 512, Error = 0.00598707
Sample 43: No. iterations = 512, Error = 0.0082012
Sample 44: No. iterations = 512, Error = 0.0033697
Sample 45: No. iterations = 512, Error = 0.0036968
Sample 46: No. iterations = 512, Error = 0.00863574
Sample 47: No. iterations = 512, Error = 0.00657144
Sample 48: No. iterations = 512, Error = 0.0104197
Sample 49: No. iterations = 512, Error = 0.00573851
Sample 50: No. iterations = 512, Error = 0.00348267
Sample 51: No. iterations = 512, Error = 0.00442969
Sample 52: No. iterations = 512, Error = 0.00421003
Sample 53: No. iterations = 512, Error = 0.00548909
Sample 54: No. iterations = 512, Error = 0.00504355
Sample 55: No. iterations = 512, Error = 0.00378555
Sample 56: No. iterations = 512, Error = 0.00688692
Sample 57: No. iterations = 512, Error = 0.00188869
Sample 58: No. iterations = 512, Error = 0.00524144
Sample 59: No. iterations = 512, Error = 0.00340572
Sample 60: No. iterations = 512, Error = 0.00458004
Sample 61: No. iterations = 512, Error = 0.00388973
Sample 62: No. iterations = 512, Error = 0.00162312
Sample 63: No. iterations = 512, Error = 0.00477729
Sample 64: No. iterations = 512, Error = 0.00378727
Sample 65: No. iterations = 512, Error = 0.00573494
Sample 66: No. iterations = 512, Error = 0.00189936
Sample 67: No. iterations = 512, Error = 0.00584439
Sample 68: No. iterations = 512, Error = 0.00490787
Sample 69: No. iterations = 512, Error = 0.00561908
Sample 70: No. iterations = 512, Error = 0.00464421
Sample 71: No. iterations = 512, Error = 0.00590511
Sample 72: No. iterations = 512, Error = 0.00392303
Sample 73: No. iterations = 512, Error = 0.00366188
Sample 74: No. iterations = 512, Error = 0.00606863
Sample 75: No. iterations = 512, Error = 0.00655135
Sample 76: No. iterations = 512, Error = 0.00266102
Sample 77: No. iterations = 512, Error = 0.00672448
Sample 78: No. iterations = 512, Error = 0.00795237
Sample 79: No. iterations = 512, Error = 0.00938164
Sample 80: No. iterations = 512, Error = 0.00498078
Sample 81: No. iterations = 512, Error = 0.00468929
Sample 82: No. iterations = 512, Error = 0.00383539
Sample 83: No. iterations = 512, Error = 0.00676927
Sample 84: No. iterations = 512, Error = 0.00536274
Sample 85: No. iterations = 512, Error = 0.00395417
Sample 86: No. iterations = 512, Error = 0.00769428
Sample 87: No. iterations = 512, Error = 0.00484584
Sample 88: No. iterations = 512, Error = 0.00432734
Sample 89: No. iterations = 512, Error = 0.00214692
Sample 90: No. iterations = 512, Error = 0.0128744
Sample 91: No. iterations = 512, Error = 0.00438008
Sample 92: No. iterations = 512, Error = 0.0018306
Sample 93: No. iterations = 512, Error = 0.00864531
Sample 94: No. iterations = 512, Error = 0.00257009
Sample 95: No. iterations = 512, Error = 0.00212103
Sample 96: No. iterations = 512, Error = 0.0105767
Sample 97: No. iterations = 512, Error = 0.0088094
Sample 98: No. iterations = 512, Error = 0.00548785
Sample 99: No. iterations = 512, Error = 0.00851657
Sample 0: No. iterations = 512, Error = 0.004629
Sample 1: No. iterations = 512, Error = 0.00462206
Sample 2: No. iterations = 512, Error = 0.00371382
Sample 3: No. iterations = 512, Error = 0.00409725
Sample 4: No. iterations = 512, Error = 0.00314537
Sample 5: No. iterations = 512, Error = 0.00525106
Sample 6: No. iterations = 512, Error = 0.00524757
Sample 7: No. iterations = 512, Error = 0.00686552
Sample 8: No. iterations = 512, Error = 0.0035286
Sample 9: No. iterations = 512, Error = 0.00227881
Sample 10: No. iterations = 512, Error = 0.0080607
Sample 11: No. iterations = 512, Error = 0.00225363
Sample 12: No. iterations = 512, Error = 0.00895189
Sample 13: No. iterations = 512, Error = 0.0052208
Sample 14: No. iterations = 512, Error = 0.00685822
Sample 15: No. iterations = 512, Error = 0.0049301
Sample 16: No. iterations = 512, Error = 0.00322338
Sample 17: No. iterations = 512, Error = 0.00860515
Sample 18: No. iterations = 512, Error = 0.00325689
Sample 19: No. iterations = 512, Error = 0.0101239
Sample 20: No. iterations = 512, Error = 0.00365703
Sample 21: No. iterations = 512, Error = 0.0061632
Sample 22: No. iterations = 512, Error = 0.00331863
Sample 23: No. iterations = 512, Error = 0.00419712
Sample 24: No. iterations = 512, Error = 0.00510494
Sample 25: No. iterations = 512, Error = 0.00702786
Sample 26: No. iterations = 512, Error = 0.00617784
Sample 27: No. iterations = 512, Error = 0.00260743
Sample 28: No. iterations = 512, Error = 0.0032745
Sample 29: No. iterations = 512, Error = 0.0037123
Sample 30: No. iterations = 512, Error = 0.00522715
Sample 31: No. iterations = 512, Error = 0.00355253
Sample 32: No. iterations = 512, Error = 0.00306738
Sample 33: No. iterations = 512, Error = 0.00328816
Sample 34: No. iterations = 512, Error = 0.00235018
Sample 35: No. iterations = 512, Error = 0.00629531
Sample 36: No. iterations = 512, Error = 0.00565533
Sample 37: No. iterations = 512, Error = 0.00308055
Sample 38: No. iterations = 512, Error = 0.00327173
Sample 39: No. iterations = 512, Error = 0.00505718
Sample 40: No. iterations = 512, Error = 0.00293205
Sample 41: No. iterations = 512, Error = 0.00572918
Sample 42: No. iterations = 512, Error = 0.00484844
Sample 43: No. iterations = 512, Error = 0.00634419
Sample 44: No. iterations = 512, Error = 0.00261249
Sample 45: No. iterations = 512, Error = 0.00296305
Sample 46: No. iterations = 512, Error = 0.00731786
Sample 47: No. iterations = 512, Error = 0.00510166
Sample 48: No. iterations = 512, Error = 0.00727255
Sample 49: No. iterations = 512, Error = 0.00396708
Sample 50: No. iterations = 512, Error = 0.00279816
Sample 51: No. iterations = 512, Error = 0.00335214
Sample 52: No. iterations = 512, Error = 0.00312584
Sample 53: No. iterations = 512, Error = 0.00424094
Sample 54: No. iterations = 512, Error = 0.00353021
Sample 55: No. iterations = 512, Error = 0.00255334
Sample 56: No. iterations = 512, Error = 0.00537504
Sample 57: No. iterations = 512, Error = 0.00148425
Sample 58: No. iterations = 512, Error = 0.00417215
Sample 59: No. iterations = 512, Error = 0.0029536
Sample 60: No. iterations = 512, Error = 0.0031228
Sample 61: No. iterations = 512, Error = 0.00280529
Sample 62: No. iterations = 512, Error = 0.00121494
Sample 63: No. iterations = 512, Error = 0.00422729
Sample 64: No. iterations = 512, Error = 0.00204539
Sample 65: No. iterations = 512, Error = 0.00477381
Sample 66: No. iterations = 512, Error = 0.00132083
Sample 67: No. iterations = 512, Error = 0.00365477
Sample 68: No. iterations = 512, Error = 0.00289863
Sample 69: No. iterations = 512, Error = 0.00370485
Sample 70: No. iterations = 512, Error = 0.0036835
Sample 71: No. iterations = 512, Error = 0.00417916
Sample 72: No. iterations = 512, Error = 0.0030576
Sample 73: No. iterations = 512, Error = 0.00228709
Sample 74: No. iterations = 512, Error = 0.00460609
Sample 75: No. iterations = 512, Error = 0.00459082
Sample 76: No. iterations = 512, Error = 0.00175635
Sample 77: No. iterations = 512, Error = 0.00504198
Sample 78: No. iterations = 512, Error = 0.00554829
Sample 79: No. iterations = 512, Error = 0.00833023
Sample 80: No. iterations = 512, Error = 0.00348599
Sample 81: No. iterations = 512, Error = 0.00356356
Sample 82: No. iterations = 512, Error = 0.00294791
Sample 83: No. iterations = 512, Error = 0.0054858
Sample 84: No. iterations = 512, Error = 0.00392462
Sample 85: No. iterations = 512, Error = 0.0028661
Sample 86: No. iterations = 512, Error = 0.00637145
Sample 87: No. iterations = 512, Error = 0.00320304
Sample 88: No. iterations = 512, Error = 0.00357813
Sample 89: No. iterations = 512, Error = 0.00148707
Sample 90: No. iterations = 512, Error = 0.0093263
Sample 91: No. iterations = 512, Error = 0.00289324
Sample 92: No. iterations = 512, Error = 0.00132355
Sample 93: No. iterations = 512, Error = 0.00760911
Sample 94: No. iterations = 512, Error = 0.0018817
Sample 95: No. iterations = 512, Error = 0.00172636
Sample 96: No. iterations = 512, Error = 0.00680189
Sample 97: No. iterations = 512, Error = 0.00687323
Sample 98: No. iterations = 512, Error = 0.00468228
Sample 99: No. iterations = 512, Error = 0.0064835
Sample 0: No. iterations = 512, Error = 0.00340214
Sample 1: No. iterations = 512, Error = 0.00400833
Sample 2: No. iterations = 512, Error = 0.00261553
Sample 3: No. iterations = 512, Error = 0.00332396
Sample 4: No. iterations = 512, Error = 0.00231115
Sample 5: No. iterations = 512, Error = 0.00403724
Sample 6: No. iterations = 512, Error = 0.00460343
Sample 7: No. iterations = 512, Error = 0.00506912
Sample 8: No. iterations = 512, Error = 0.00226715
Sample 9: No. iterations = 512, Error = 0.00170277
Sample 10: No. iterations = 512, Error = 0.00636701
Sample 11: No. iterations = 512, Error = 0.00164088
Sample 12: No. iterations = 512, Error = 0.00700145
Sample 13: No. iterations = 512, Error = 0.00400126
Sample 14: No. iterations = 512, Error = 0.00470533
Sample 15: No. iterations = 512, Error = 0.00406455
Sample 16: No. iterations = 512, Error = 0.00239128
Sample 17: No. iterations = 512, Error = 0.00745619
Sample 18: No. iterations = 512, Error = 0.00195003
Sample 19: No. iterations = 512, Error = 0.00810216
Sample 20: No. iterations = 512, Error = 0.00255856
Sample 21: No. iterations = 512, Error = 0.00473736
Sample 22: No. iterations = 512, Error = 0.00242219
Sample 23: No. iterations = 512, Error = 0.00335893
Sample 24: No. iterations = 512, Error = 0.00436781
Sample 25: No. iterations = 512, Error = 0.00521847
Sample 26: No. iterations = 512, Error = 0.00454032
Sample 27: No. iterations = 512, Error = 0.00189543
Sample 28: No. iterations = 512, Error = 0.00240673
Sample 29: No. iterations = 512, Error = 0.00274265
Sample 30: No. iterations = 512, Error = 0.00425677
Sample 31: No. iterations = 512, Error = 0.00264108
Sample 32: No. iterations = 512, Error = 0.00228738
Sample 33: No. iterations = 512, Error = 0.00264002
Sample 34: No. iterations = 512, Error = 0.00158996
Sample 35: No. iterations = 512, Error = 0.00487272
Sample 36: No. iterations = 512, Error = 0.00403192
Sample 37: No. iterations = 512, Error = 0.00229772
Sample 38: No. iterations = 512, Error = 0.00243133
Sample 39: No. iterations = 512, Error = 0.00426958
Sample 40: No. iterations = 512, Error = 0.00220643
Sample 41: No. iterations = 512, Error = 0.00487445
Sample 42: No. iterations = 512, Error = 0.00402655
Sample 43: No. iterations = 512, Error = 0.00518265
Sample 44: No. iterations = 512, Error = 0.00206824
Sample 45: No. iterations = 512, Error = 0.0024053
Sample 46: No. iterations = 512, Error = 0.00603843
Sample 47: No. iterations = 512, Error = 0.00407788
Sample 48: No. iterations = 512, Error = 0.00554109
Sample 49: No. iterations = 512, Error = 0.00299407
Sample 50: No. iterations = 512, Error = 0.00242421
Sample 51: No. iterations = 512, Error = 0.00281487
Sample 52: No. iterations = 512, Error = 0.00249818
Sample 53: No. iterations = 512, Error = 0.00344332
Sample 54: No. iterations = 512, Error = 0.00281403
Sample 55: No. iterations = 512, Error = 0.00192343
Sample 56: No. iterations = 512, Error = 0.00430753
Sample 57: No. iterations = 512, Error = 0.00122377
Sample 58: No. iterations = 512, Error = 0.00348208
Sample 59: No. iterations = 512, Error = 0.00255825
Sample 60: No. iterations = 512, Error = 0.00233914
