-0.285614 0.303544 0.0273339 0.337963 0.300312 -0.255732 0.250619 -0.0341879 0.50871 0.0743845 0.400863 -0.523847 -0.489291 -0.0282303 -0.338239 -0.469123 
0.346489 0.142801 0.592386 -0.12168 -0.312161 0.42602 -0.50136 -0.924843 0.460093 1.04413 0.0535502 -0.192541 0.104624 -0.270019 -0.592244 0.417747 
-0.4 0.3 0.1 0.5 -0.4 -0.5 0.2 -0.4 -0.3 0 -0.1 -0.3 0 -0.2 0.4 -0.3 
0 -0.4 -0.5 -0.5 -0.4 0.1 -0.1 0.2 0.3 0.5 0.4 0.4 0.5 0.3 -0.4 0.1 
0.894238 -0.924398 0.024899 0.478516 -0.500327 -1.0176 -0.922066 0.331921 1.50466 1.11763 -0.120509 0.255553 -1.01105 -0.441628 0.831395 0.873054 
0.0596583 -0.0434015 -0.31865 -0.281915 -0.791374 -0.50336 -0.799278 0.448088 0.546112 0.433752 -0.153716 -0.889378 -0.580589 -0.292688 0.441252 0.958714 
0.276782 0.868561 -0.288974 0.119033 -0.731013 0.456974 0.121197 -0.312176 -0.353268 -0.00740821 -0.544821 -0.100027 -0.294616 -0.174148 -0.401842 -0.542871 
0.611203 1.01702 -0.751694 -0.350892 -0.763207 0.675136 0.594765 -0.208091 -0.264973 -0.456374 -0.0120765 -0.15513 -0.951706 -0.633674 0.346039 -1.04155 
0.507511 0.111073 -0.978109 -0.38445 -0.0810876 -0.0661051 -0.338507 -0.114143 0.34243 0.267976 0.655937 0.469282 0.069838 -0.288621 1.06927 -0.318774 
-0.0157255 -0.578455 -1.19761 0.180784 -0.792888 0.0727345 -0.567945 0.00468069 0.399098 -0.442395 0.569573 -0.689981 0.261306 0.441893 0.999135 0.383915 
0.139276 0.622269 -0.255827 -0.145892 0.26363 0.212979 0.216477 -0.560319 -0.0515048 0.624177 -0.151517 -0.567731 0.384993 -0.382224 0.180516 -0.0299554 
-0.336869 0.467171 -0.2767 -0.925935 0.199496 1.03883 -0.525662 -0.544279 0.592214 0.421041 0.0103281 0.491697 0.159303 -1.23173 0.814885 -0.837419 
-0.4 0 0.1 -0.1 0.5 0.1 -0.4 -0.3 0.1 -0.5 -0.3 -0.2 -0.4 0 0 -0.2 
0.1 -0.5 -0.4 0.5 0.1 -0.5 0 0.3 0.5 0.1 -0.3 -0.2 -0.2 0 0 -0.2 
-0.765806 0.103089 -0.180135 0.0488101 -0.195382 -0.799709 -0.597802 0.397948 -0.218312 0.735532 -0.959655 -0.202757 0.646928 -0.28591 0.0132645 1.35522 
0.18482 -0.591448 0.25617 0.131031 -0.522006 0.217325 -0.243956 -0.360992 -0.363759 0.568379 -0.768805 -0.0819742 -0.605328 0.048829 -0.367204 0.686654 
0.968071 0.443357 0.285676 0.592997 -1.01184 0.196965 0.136825 0.121421 0.172769 -0.30617 0.46058 -0.843528 -0.768064 -0.211327 0.858837 0.466729 
-0.152652 -0.245512 -0.584864 0.0396756 -0.777148 0.590804 0.135279 -0.736247 -0.666985 -0.977915 -0.151308 -0.475828 1.21319 0.792903 0.961569 0.594375 
-0.0610347 0.0257304 -0.552164 0.842569 -1.14323 -0.0525494 -0.0942482 0.075595 -0.0582378 -1.41021 -0.209652 -0.0813226 0.916268 0.986561 0.80666 0.866085 
0.395855 -0.27601 -0.882686 0.0144164 -0.782797 0.355494 -0.0432612 0.157448 -0.256587 -0.729593 -0.167633 -0.295662 0.683528 0.83108 0.848154 0.215539 
0.113618 0.839603 -0.295283 0.158025 -0.486922 0.263983 -0.5911 -0.568214 -0.174843 0.0780386 0.114511 -0.124452 0.281023 -0.766765 -0.160363 0.151297 
-0.587798 1.00982 0.153276 -0.300715 0.611965 0.110361 -0.435839 -0.0566891 0.710328 0.454116 0.187739 0.656811 0.656319 -0.82408 0.434318 -0.433169 
0.4 0.4 -0.3 0.4 -0.2 -0.2 0.4 0.4 0.1 0.5 0.2 0.5 0.1 0 0 0 
0.124831 0.516098 0.118703 0.0119371 -0.0907871 0.450449 -0.307682 -0.256181 0.506016 0.421625 -0.330741 -0.0946601 0.0893798 -0.436678 0.248873 0.411837 
-0.0851461 0.22215 -0.337406 -0.0105625 0.314466 -0.539534 -0.822394 0.68601 0.0777518 0.641765 -1.01105 0.877725 0.217108 -0.85129 0.529991 0.500428 
0.513891 0.278786 0.355075 0.600309 -0.354857 0.00211135 -0.381118 -0.519844 -0.630949 0.0527337 0.0826865 -0.0603962 0.188753 -0.414626 -0.1503 0.643668 
0.926021 -0.551737 0.00986699 -0.261423 -0.981945 0.535624 -0.630674 -0.197129 0.272973 -0.591692 0.532862 -0.847883 -0.599908 0.44056 0.121162 -0.088084 
0.641503 0.394174 -0.467212 0.526566 -0.561476 0.0571553 0.0408323 -0.366265 0.0389277 -0.51095 0.669683 -0.724239 0.103283 0.798523 0.40095 0.359124 
0.524996 -0.647382 -0.486844 0.596459 -0.669973 -0.491456 0.378807 0.854819 0.829814 -0.479892 0.490302 0.396469 -0.426469 0.47568 0.444316 -0.157326 
0.0630573 -0.140343 -0.588116 0.694029 -0.803527 -0.155087 0.174938 0.28868 0.425085 -0.541504 0.0812355 -0.412084 0.5628 0.517157 0.0582589 -0.311048 
0.163255 0.0284872 0.520552 1.01465 0.188777 -0.0451538 -0.252618 -0.0216774 -0.555254 -0.477135 -0.178019 -0.387587 0.255624 -0.242415 -0.0671175 0.709055 
-0.570258 1.14296 -0.083498 0.86838 0.498456 -0.324839 -0.102743 -0.302724 0.0870622 0.53498 0.0582819 0.0336311 0.498964 0.0418568 -0.684798 0.0863799 
0.2 0.5 -0.5 0 0.4 -0.3 0.4 0 0.4 0.4 0.5 0 0 0.4 0 0.1 
-0.1 0 0.4 0 0.2 -0.3 0.4 -0.2 0.4 0 0 0.5 -0.4 -0.4 0 0 
-0.715602 0.510839 0.153918 -0.467787 0.454362 0.541007 -0.0998544 0.470108 -0.0971563 -0.506496 -0.214416 1.14658 -0.28041 -0.906011 1.03067 -0.0812999 
0.579754 -0.0620391 -0.436869 0.380308 -0.214437 0.265709 -0.542075 0.30339 0.119889 -0.208658 0.209793 0.582167 0.463863 -0.0171584 0.686352 -0.234215 
0.145454 -0.101485 -0.0362258 -0.292882 0.204886 0.297605 0.234065 -0.0452418 -0.00510735 0.104023 0.198854 0.384531 0.177861 0.755495 -0.314363 -0.41189 
0.0743768 0.634608 0.144447 -0.463527 0.330757 0.816825 0.851626 0.415274 -0.289762 -0.950467 0.546053 -0.182857 -0.039544 0.380135 -0.411798 -0.634068 
0.791768 0.0369879 -0.456827 0.404186 0.420465 -0.0258249 -0.0634237 0.350807 -0.346536 -0.271471 0.701791 0.405394 -0.0835553 -0.109248 0.367952 -0.303077 
0.378051 0.233601 0.369972 -0.0459694 -0.134594 -0.614217 0.39104 0.922134 -0.171517 0.0795405 0.1375 -0.281307 0.553972 0.599373 -0.538309 -0.086683 
-0.445319 -0.168656 1.19941 0.201951 0.0147668 0.424072 -0.270631 -0.619267 -0.760049 0.125336 -0.172906 -0.716022 0.116738 -0.005627 0.218121 0.346083 
0.00293601 0.30087 1.16451 0.565064 -0.433365 0.312657 0.0863802 -0.537418 -0.388514 0.282603 -0.532923 -0.146968 0.133151 0.118116 -0.433597 0.58874 
0.2 0.1 0.3 -0.4 0.3 0.4 0.3 0 -0.2 -0.2 0.3 -0.4 0 0.2 -0.3 -0.1 
-0.3 0 -0.1 0.5 -0.4 -0.3 0 -0.5 0 0 -0.4 0.1 0.1 -0.3 0.4 0 
-0.401443 0.155246 0.666766 -0.308649 0.920271 0.736913 -0.159164 0.398236 -0.924539 -0.392607 -0.368055 0.920855 -0.963025 -0.718792 0.848501 0.701217 
0.2279 -0.13909 0.634468 -0.538162 0.972682 0.292215 0.558169 0.557464 -0.527443 -0.787897 0.316346 0.794256 -0.586029 -0.294139 0.249027 -0.179221 
-0.0354005 -0.329021 -0.369392 -0.555614 1.09704 0.327845 0.692107 0.801974 -0.02397 -0.677908 0.745597 0.534241 -0.312859 -0.434914 -0.0178291 -0.658377 
-0.330471 -0.714926 0.299871 0.0592948 0.620131 0.806998 0.805271 0.610253 0.244019 -0.979893 0.221279 0.471871 -0.170547 0.187074 -0.527829 -0.903242 
0.292655 -0.249997 0.0203484 0.0321139 0.0148384 0.0835183 0.846265 0.730893 0.349536 0.436156 0.0418971 0.10532 0.0832263 0.794205 -0.533778 -0.703258 
-0.702806 0.417101 0.157658 0.00389907 0.257801 -0.579796 -0.39182 0.112241 0.446834 0.323162 -0.467535 -0.599561 1.1958 0.290136 -0.558491 -0.354037 
-0.147253 0.704327 0.661386 0.531002 0.0629868 0.519869 0.406184 -0.468743 -0.732855 0.398082 -0.0219369 -0.157151 -0.214657 -0.0320972 -0.194514 0.113138 
0.312109 -0.328802 1.29774 0.433015 -0.420409 0.93486 -0.394131 -0.499696 -0.988987 -0.583185 0.71225 0.2404 0.335121 -0.658465 -0.327631 0.219864 
0 0.2 0.1 0.1 -0.2 0.2 0.4 -0.1 0 0.4 0.4 -0.2 0.5 0.1 -0.4 -0.5 
0.3 0 0 0 0.5 0 0.3 -0.3 -0.5 -0.3 -0.1 -0.1 0.1 0.3 0 0.4 
0.132215 -0.821326 0.930625 -0.0468212 0.742506 0.121525 0.244369 0.447464 -0.491318 -1.05012 0.149146 0.345025 -0.298464 -0.126454 -0.419585 0.155034 
0.295182 0.256263 0.799951 -0.555881 -0.0722924 0.310172 -0.100152 1.34341 -0.22879 -0.213844 0.154093 0.780617 -0.990791 -0.0530625 -0.747027 -0.364179 
0.211513 0.258588 0.887026 -0.111279 0.0794426 0.192813 0.177969 1.194 -0.544173 -0.166354 -1.04146 0.861632 -0.605354 0.0361026 -0.772901 0.153688 
-0.408336 0.451409 0.98063 -0.186378 0.0889073 0.447809 0.471709 0.807086 -0.508192 -0.947115 -1.3989 0.276212 -1.24223 0.459866 -0.689334 0.919588 
0.159384 -0.293192 0.353398 -0.370519 -0.44475 -0.815239 -0.112202 0.551292 0.114406 -0.0269692 -0.797151 -0.221865 0.26087 1.3483 -0.353964 0.0752524 
0.243121 -0.273477 0.985276 -0.375681 0.252983 0.291184 0.315575 0.162628 -0.00119263 -0.15296 0.157661 0.517507 0.183279 -0.224665 -0.37778 -0.156949 
1.06333 0.0183017 0.324293 0.515127 -0.0318554 0.979297 0.0628603 0.236569 -0.0504898 -1.12284 0.449785 0.221896 -0.376929 -0.793952 0.143929 -0.0847768 
0.148335 -0.571819 0.258455 0.280347 0.147403 0.597126 0.165084 -0.655303 -0.316804 -0.0631934 0.77058 0.220031 -0.302256 -0.0304273 0.114452 -0.26404 
0 0 0 0 0 0.4 0.5 -0.4 -0.5 0 -0.4 -0.2 0.5 -0.4 -0.2 0.1 
-0.4 0.1 0 -0.3 -0.5 -0.3 0.2 -0.4 -0.3 0 0.3 0 0.5 0.3 0.5 0.3 
-0.2 0.5 -0.1 0 -0.5 -0.5 -0.5 -0.4 0.3 0 0.1 0 0.1 -0.4 0 -0.1 
0.303492 0.0245511 -0.181979 0.0308032 -0.601039 -0.559117 0.120085 0.00293197 0.512436 -0.449305 0.338181 -0.338225 -0.221048 0.0549475 -0.244812 -0.0336559 
0.00418863 -0.37444 0.495577 0.0590463 -0.44421 0.0668618 -0.5831 0.402706 0.18076 0.106825 -0.576994 -0.21922 -0.660348 0.32475 -0.0481705 0.451096 
0.547561 -0.363752 -0.432354 0.164714 0.0771166 0.0268389 0.214967 0.0349142 -0.229195 0.198048 -0.168674 -0.293838 0.24557 -0.399817 -0.0707343 0.280545 
0.147561 0.436248 -0.232354 -0.635286 -0.122883 -0.473161 0.514967 -0.0650858 0.570805 0.398048 0.131326 -0.193838 0.34557 0.400183 0.429266 -0.419455 
-0.452439 0.236248 0.0676462 -0.235286 -0.322883 -0.273161 0.214967 0.534914 0.270805 -0.201952 -0.368674 0.406162 -0.0544298 0.000182888 0.529266 -0.319455 
-0.5 -0.3 0 0 -0.1 -0.2 0.5 -0.4 0.4 0.5 0.2 -0.2 0.1 -0.4 0 -0.2 
-0.0450714 -0.0694632 0.514103 0.396292 -0.361897 0.506796 -0.315831 -0.226138 -0.437188 0.318281 -0.0727459 -0.0483223 -0.545873 -0.367512 0.407035 0.142853 
0.1 0.4 -0.5 0 0.4 -0.1 -0.2 0 -0.1 0 -0.5 -0.2 -0.2 -0.4 0.1 0 
-2.15575 0.493205 -0.365327 -1.56286 -0.265128 0.205575 1.24026 -2.73106 -0.295732 0.586943 -0.114035 0.671111 -1.92349 0.021314 -1.10534 -1.02505 -0.321282 -0.325711 -4.70736 -0.329536 -0.118127 -4.46888 0.927051 0.516522 -3.45802 1.57757 -0.062242 0.131267 0.43447 -1.39664 -3.25438 -1.79282 -0.725345 0.231221 -0.391993 0.0370743 -0.111775 0.436487 0.245967 -0.545752 1.52871 -1.94892 3.05391 -2.03626 -0.665282 -1.28761 -2.05889 1.828 -1.6765 -2.65627 -0.880842 0.09826 -0.120499 0.902159 -4.6963 -2.67789 0.443505 -0.792691 0.100361 0.200814 -1.17081 2.02101 2.06877 -0.474018 -1.80585 -0.703521 -0.835448 -0.60035 -0.728545 -1.86928 0.456255 0.547484 1.537 -2.78968 0.310688 0.223037 0.886991 -2.85915 -0.665938 -3.99972 0.0175576 0.673834 -1.67807 -2.94817 0.576359 0.219008 -3.72715 0.147838 0.143446 0.135848 1.63735 -2.49588 -2.50032 -2.44349 -0.403573 2.15819 -1.79733 1.57682 -3.3493 1.39464 -2.01585 0.203418 -0.00195527 -1.7188 -0.396284 -2.48919 -1.78918 1.29909 1.13804 1.91625 1.2632 -0.947809 0.559463 -1.90262 -0.406574 -1.84802 2.32363 -1.05586 -2.14255 -0.997487 -1.1089 -0.347485 -1.0222 3.48785 2.5496 -2.68071 -1.68526 1.66215 -3.70661 -2.59676 -2.2255 0.542847 -0.191443 2.0084 -0.0543016 1.481 -2.56189 -1.35853 1.51106 -3.14268 0.386774 0.747943 -3.4218 -0.458854 1.61545 -3.59189 -0.185462 -1.94663 0.877326 1.15659 0.10638 -3.13698 -2.62068 1.06323 1.37785 0.589416 0.388907 -2.46182 1.02019 0.570907 
