Sample 404: No. iterations = 512, Error = 0.00879873
Sample 405: No. iterations = 512, Error = 0.00970685
Sample 406: No. iterations = 512, Error = 0.0127391
Sample 407: No. iterations = 512, Error = 0.0110219
Sample 408: No. iterations = 512, Error = 0.0111779
Sample 409: No. iterations = 512, Error = 0.0103457
Sample 410: No. iterations = 512, Error = 0.0109612
Sample 411: No. iterations = 512, Error = 0.0107684
Sample 412: No. iterations = 512, Error = 0.0108324
Sample 413: No. iterations = 512, Error = 0.0109637
Sample 414: No. iterations = 512, Error = 0.0121481
Sample 415: No. iterations = 512, Error = 0.0110127
Sample 416: No. iterations = 512, Error = 0.0110897
Sample 417: No. iterations = 512, Error = 0.0127209
Sample 418: No. iterations = 512, Error = 0.0122891
Sample 419: No. iterations = 512, Error = 0.00955682
Sample 420: No. iterations = 512, Error = 0.00958929
Sample 421: No. iterations = 512, Error = 0.00993039
Sample 422: No. iterations = 512, Error = 0.0115418
Sample 423: No. iterations = 512, Error = 0.0104343
Sample 424: No. iterations = 512, Error = 0.010464
Sample 425: No. iterations = 512, Error = 0.0115353
Sample 426: No. iterations = 512, Error = 0.00913205
Sample 427: No. iterations = 512, Error = 0.00919535
Sample 428: No. iterations = 512, Error = 0.0108715
Sample 429: No. iterations = 512, Error = 0.00938722
Sample 430: No. iterations = 512, Error = 0.00969255
Sample 431: No. iterations = 512, Error = 0.0101043
Sample 432: No. iterations = 512, Error = 0.0103046
Sample 433: No. iterations = 512, Error = 0.00945393
Sample 434: No. iterations = 512, Error = 0.0101386
Sample 435: No. iterations = 512, Error = 0.0094574
Sample 436: No. iterations = 512, Error = 0.0102469
Sample 437: No. iterations = 512, Error = 0.0118298
Sample 438: No. iterations = 512, Error = 0.00984696
Sample 439: No. iterations = 512, Error = 0.0113907
Sample 440: No. iterations = 512, Error = 0.0103138
Sample 441: No. iterations = 512, Error = 0.00992115
Sample 442: No. iterations = 512, Error = 0.00927711
Sample 443: No. iterations = 512, Error = 0.0115338
Sample 444: No. iterations = 512, Error = 0.0117313
Sample 445: No. iterations = 512, Error = 0.00975283
Sample 446: No. iterations = 512, Error = 0.00882294
Sample 447: No. iterations = 512, Error = 0.011684
Sample 448: No. iterations = 512, Error = 0.0109449
Sample 449: No. iterations = 512, Error = 0.00986572
Sample 450: No. iterations = 512, Error = 0.0107515
Sample 451: No. iterations = 512, Error = 0.00996983
Sample 452: No. iterations = 512, Error = 0.0103601
Sample 453: No. iterations = 512, Error = 0.0097769
Sample 454: No. iterations = 512, Error = 0.0115863
Sample 455: No. iterations = 512, Error = 0.0117869
Sample 456: No. iterations = 512, Error = 0.0113491
Sample 457: No. iterations = 512, Error = 0.0101345
Sample 458: No. iterations = 512, Error = 0.00915108
Sample 459: No. iterations = 512, Error = 0.0105119
Sample 460: No. iterations = 512, Error = 0.0104391
Sample 461: No. iterations = 512, Error = 0.00980587
Sample 462: No. iterations = 512, Error = 0.00975312
Sample 463: No. iterations = 512, Error = 0.0139307
Sample 464: No. iterations = 512, Error = 0.00994411
Sample 465: No. iterations = 512, Error = 0.0107618
Sample 466: No. iterations = 512, Error = 0.0118498
Sample 467: No. iterations = 512, Error = 0.00995867
Sample 468: No. iterations = 512, Error = 0.0100724
Sample 469: No. iterations = 512, Error = 0.0106041
Sample 470: No. iterations = 512, Error = 0.0115048
Sample 471: No. iterations = 512, Error = 0.010459
Sample 472: No. iterations = 512, Error = 0.011197
Sample 473: No. iterations = 512, Error = 0.0107883
Sample 474: No. iterations = 512, Error = 0.0101265
Sample 475: No. iterations = 512, Error = 0.0117336
Sample 476: No. iterations = 512, Error = 0.00968368
Sample 477: No. iterations = 512, Error = 0.0111966
Sample 478: No. iterations = 512, Error = 0.0106744
Sample 479: No. iterations = 512, Error = 0.00906064
Sample 480: No. iterations = 512, Error = 0.00967544
Sample 481: No. iterations = 512, Error = 0.0110696
Sample 482: No. iterations = 512, Error = 0.0101669
Sample 483: No. iterations = 512, Error = 0.0109047
Sample 484: No. iterations = 512, Error = 0.0117674
Sample 485: No. iterations = 512, Error = 0.0099875
Sample 486: No. iterations = 512, Error = 0.00953092
Sample 487: No. iterations = 512, Error = 0.0114966
Sample 488: No. iterations = 512, Error = 0.0110096
Sample 489: No. iterations = 512, Error = 0.0120851
Sample 490: No. iterations = 512, Error = 0.00932555
Sample 491: No. iterations = 512, Error = 0.0123665
Sample 492: No. iterations = 512, Error = 0.0107317
Sample 493: No. iterations = 512, Error = 0.0114204
Sample 494: No. iterations = 512, Error = 0.0107152
Sample 495: No. iterations = 512, Error = 0.00963031
Sample 496: No. iterations = 512, Error = 0.010752
Sample 497: No. iterations = 512, Error = 0.0111587
Sample 498: No. iterations = 512, Error = 0.0110716
Sample 499: No. iterations = 512, Error = 0.00999606
Sample 500: No. iterations = 512, Error = 0.0114513
Sample 501: No. iterations = 512, Error = 0.0119889
